node_id,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,message_retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
166,835.3024956,984.6544776,3.768381106,57.22743385,-1.366473844,329,212,0.3556231,35.99120967,7,-62.92365937,0.290482451,0.34275159,0.236971719,12,3,2,4
167,320.780065,209.0973646,12.55340369,17.04599184,-0.274393541,234,107,0.542735043,25.13248752,8,-63.52549411,0.39020634,0.388658073,0.242770498,10,0,2,2
168,186.5185104,130.35313,10.33685724,70.5523401,1.842796972,104,337,2.240384615,97.70675891,3,-92.50978028,0.689733363,0.648256774,0.736736434,24,4,2,2
169,40.77514155,203.5348739,14.94452161,209.4997109,-0.262202149,442,282,0.36199095,3.547327398,4,-69.59096771,0.185284324,0.270787601,0.293089866,19,4,2,4
170,590.8929432,769.0611332,13.72895624,283.0015612,2.080352453,143,357,1.496503497,72.44528304,4,-63.42853782,0.495112472,0.501954537,0.451219904,48,2,0,3
171,677.5643618,425.5056593,15.56668595,60.92913508,2.932631884,193,462,1.393782383,25.52449041,8,-67.10580833,0.737722263,0.775480984,0.745994493,46,0,0,3
172,16.58782893,565.4159398,4.197569317,39.0799288,-2.567840006,296,421,0.422297297,81.3136176,7,-45.67902853,0.657712927,0.652200999,0.631412858,26,3,1,1
173,512.0930583,21.00915699,15.39424505,269.7445298,-2.727539063,488,450,0.077868852,31.81121556,9,-88.73265775,0.719933084,0.668354496,0.582672688,5,2,1,0
174,226.4957752,34.43130857,7.272564417,109.856999,-2.102461783,249,265,0.064257028,19.54114026,5,-44.35707626,0.89191923,0.901306919,0.967858027,5,3,2,0
175,645.1727904,445.8255498,5.52994047,342.5397981,-0.693781946,285,351,0.231578947,69.61094529,9,-48.08360632,0.968286652,1.036267491,1.100728143,38,0,1,3
176,174.366429,816.6552432,1.945026564,257.1544694,-2.213746745,363,366,0.008264463,26.50007704,9,-36.9424371,0.458383513,0.435047698,0.434406871,40,1,0,1
177,690.9377381,885.2388787,22.87957676,117.632177,2.223986866,369,106,0.712737127,49.06914013,0,-73.85815051,0.059981846,0.093727147,-0.046687418,8,2,2,1
178,386.7353463,86.7065676,12.82325763,104.2353892,-2.861122494,269,403,0.498141264,14.02180881,6,-87.64196277,0.834350323,0.742821554,0.835872629,20,2,2,2
179,936.7299887,538.3631021,18.7993105,188.5314191,-1.105243702,381,454,0.19160105,72.73520309,8,-46.89599891,0.117965933,0.205273449,0.239392338,17,4,2,2
180,137.5209441,913.2296863,21.8278003,28.49208058,-1.891832223,420,102,0.757142857,41.2767843,3,-58.80984038,0.219444379,0.313430687,0.251190181,0,1,1,3
181,341.0663511,387.9727544,20.37949996,42.36354455,2.589235981,265,56,0.788679245,14.91739618,3,-50.12553562,0.653167454,0.630426374,0.56687473,49,2,2,2
182,113.4735212,829.5658314,14.11502157,63.30883727,1.016886029,98,433,3.418367347,74.41790963,4,-30.22816704,0.745735244,0.745412027,0.76169771,49,3,0,1
183,924.6936183,133.6956544,11.63695587,278.9004936,2.472181539,334,67,0.799401198,11.23285701,7,-86.38221753,0.694647249,0.626763789,0.642706863,11,0,2,4
184,877.3393534,935.3944897,11.27879729,184.9886493,2.833972262,167,283,0.694610778,57.90722183,4,-71.22638762,0.438492194,0.377731538,0.295560209,0,1,1,0
185,257.9416277,751.4233175,19.20146391,3.804164199,-0.017410538,131,425,2.244274809,61.1410318,3,-86.51122451,0.918067059,0.938480783,1.042159768,27,4,1,3
186,659.984046,941.3343928,14.84383065,242.4659499,-1.594085352,312,455,0.458333333,93.10469954,7,-39.75637689,0.832196269,0.857597162,0.920532892,23,4,2,2
187,817.2222002,676.6172336,25.47396744,152.5284643,-1.837627283,126,115,0.087301587,15.94706936,4,-98.81132822,0.66368259,0.632003977,0.790905547,18,3,2,2
188,555.2008116,363.403932,26.24105953,183.9068514,-1.66248683,260,386,0.484615385,65.68128961,7,-90.53438173,0.441075682,0.41588132,0.495914952,13,0,1,1
189,529.6505784,938.1811725,5.11681134,77.08184763,1.251559846,171,463,1.707602339,38.69608956,0,-82.64908103,0.463825933,0.465071639,0.448747518,13,4,0,2
190,241.8522909,275.5667763,4.087009546,198.6416022,-2.757325631,374,388,0.037433155,40.68062036,2,-46.00737572,0.175966642,0.263925124,0.17392317,25,4,0,0
191,93.10276781,332.1725221,18.91202778,352.4951663,-2.691833562,139,60,0.568345324,50.68069301,6,-56.0082058,0.779704997,0.709636324,0.691091113,15,0,2,3
192,897.215758,700.808418,9.036772442,26.44008876,0.648857654,307,234,0.237785016,24.14467659,0,-72.79713676,0.865963382,0.876268945,0.831853113,23,1,2,2
193,900.4180572,765.3162995,0.557121563,102.2102639,0.85234288,210,222,0.057142857,46.65714066,4,-88.89097878,0.827281661,0.738918889,0.726436938,31,2,2,4
194,633.1014573,929.4034838,26.65928008,87.47913343,0.991577546,225,259,0.151111111,68.99777067,5,-77.48739128,0.547097948,0.538767768,0.539136499,5,2,1,4
195,339.029791,204.8024091,6.807023017,89.47775187,-0.768716972,342,210,0.385964912,46.25419092,0,-47.96058188,0.837941142,0.817383583,0.881716859,48,0,1,3
196,349.2095746,797.9980352,27.87841955,136.3342887,1.835669332,138,274,0.985507246,5.208334306,6,-73.26338106,0.790408833,0.723248634,0.717387707,44,0,2,4
197,725.9556789,738.5460534,21.52303353,294.5195225,0.201747526,176,69,0.607954545,26.52479851,8,-67.61832674,0.832359313,0.765158421,0.965489531,29,0,1,4
198,897.11026,63.79455625,22.8796047,328.6291284,-2.36720622,408,358,0.12254902,35.79456106,8,-57.39617894,0.981933331,0.97195261,1.02598716,22,3,1,2
199,887.0864243,387.2231412,6.043844874,72.79743149,1.782595842,335,452,0.349253731,36.11739255,2,-36.09787198,0.810000034,0.735319015,0.725975342,18,3,0,4
200,779.8755459,282.7654571,7.025832769,195.4619777,2.718406718,346,423,0.222543353,9.019682359,3,-82.49263129,0.270689966,0.229645641,0.170790152,24,0,1,2
201,642.0316462,304.4904244,15.63803261,229.28363,-2.639782122,309,186,0.398058252,45.50748461,0,-68.6402403,0.820862916,0.735106587,0.721854146,24,3,2,0
202,84.139965,982.9468796,5.162995579,187.8578908,-0.651891968,388,197,0.492268041,69.50295288,3,-78.27750586,0.375635106,0.335093851,0.517791807,1,2,0,1
203,161.6287141,642.7774135,9.16295078,156.2675019,-0.074903731,293,187,0.361774744,5.818529787,4,-67.36691526,0.516192218,0.52293071,0.4371791,9,0,1,2
204,898.5541885,717.6761578,9.643874338,69.11118211,-2.12117544,160,159,0.00625,75.34149306,6,-51.24769096,0.796399527,0.845173728,0.696911664,40,2,0,1
205,606.4290597,976.6176373,4.788897998,175.7589693,2.206253687,472,111,0.764830508,95.55541509,4,-66.25551332,0.316718833,0.382800205,0.215915753,26,2,1,2
206,9.197051617,377.2017825,6.155485002,144.437338,-1.295102131,73,185,1.534246575,1.924477481,7,-41.58245583,0.026083144,-0.006348357,-0.020628424,43,3,1,2
207,101.4715429,801.8401685,23.65655526,286.4028105,1.69805124,99,204,1.060606061,20.17553928,6,-61.27193305,0.718144523,0.8059039,0.752739236,7,4,0,3
208,663.5017691,434.5309633,5.015875636,274.8975693,1.025966892,86,317,2.686046512,54.80529045,0,-72.99643797,0.90217412,0.850299077,0.775897408,40,4,1,2
209,5.061583846,869.5336718,0.853721755,48.23952523,0.588274935,230,117,0.491304348,22.58689917,1,-45.23752537,0.927888448,0.84400372,0.825718822,42,1,2,4
210,160.8080514,180.6575413,18.88064828,31.86685892,-1.847142908,302,131,0.566225166,76.69797714,6,-69.80732679,0.798910183,0.883912116,0.94184599,32,1,1,4
211,548.7337894,947.6861771,29.27949358,326.9354196,-1.675778877,74,277,2.743243243,31.90129718,2,-63.91131547,0.935142858,0.943104971,0.970480429,42,4,0,2
212,691.8951977,218.7717084,9.936414439,192.78302,-2.715909572,398,235,0.409547739,30.06890295,1,-30.3730747,0.820656092,0.790931953,0.712561096,18,0,0,0
213,651.9612595,326.220507,3.559671096,308.8083374,-1.555725421,174,118,0.32183908,1.091463703,8,-44.94977896,0.030099049,0.10972122,0.045128282,29,4,1,4
214,224.2693095,756.1922341,17.11161976,20.9344034,-0.927338343,80,374,3.675,27.74249263,9,-40.140047,0.349655425,0.404804578,0.271936687,33,3,2,1
215,712.1792213,393.7551416,27.19062633,189.5456219,1.998871823,286,317,0.108391608,22.54938167,7,-58.50042804,0.336106327,0.402595071,0.478191241,13,4,1,0
216,237.2490875,608.2113768,23.52185339,194.1935452,-0.801644,276,440,0.594202899,34.98085575,7,-75.62484734,0.219164348,0.177633038,0.185807934,35,0,1,1
217,325.3996982,444.5735011,18.67547605,309.8527317,1.527730697,397,339,0.146095718,15.61800865,2,-30.61112708,0.79793703,0.872634076,0.690649566,19,0,1,2
218,746.4914051,742.3699371,9.451694898,35.13959936,-0.363346312,87,125,0.436781609,59.87021798,9,-82.91859328,0.520089846,0.550044342,0.553979461,22,1,1,2
219,649.632899,228.3312524,16.2564052,86.56040292,1.709209872,432,469,0.085648148,24.63541281,8,-38.90281378,0.836289384,0.883892555,0.727481463,14,1,2,2
220,849.2234105,58.45798724,2.737345239,146.353793,2.857629603,107,188,0.757009346,83.34333561,7,-36.20890657,0.60134929,0.563833725,0.60677027,1,0,1,4
221,657.6128923,299.9293975,20.36836273,311.7029312,-1.560950652,285,143,0.498245614,29.17123673,1,-42.77116532,0.590609346,0.539612449,0.696279233,23,2,2,0
222,568.3086033,474.3086649,21.75288057,337.9979934,2.174049672,230,53,0.769565217,21.87609035,6,-92.01411884,0.384148453,0.365784757,0.337867676,23,1,1,1
223,93.67476783,168.0200522,28.95094869,357.3808631,0.730944518,163,192,0.17791411,6.618384832,7,-40.21208951,0.789602921,0.804645467,0.78284737,30,3,2,3
224,367.7158031,354.7972897,7.811920762,345.3096551,1.90376557,355,315,0.112676056,74.25076231,6,-53.53554423,0.683091663,0.716289045,0.56558949,15,2,1,0
225,265.2023677,399.9830183,0.553692571,2.139032104,0.909515414,181,382,1.110497238,51.31260933,8,-52.34232177,0.338751848,0.338344759,0.38265428,3,3,0,1
226,243.9896434,57.39184369,16.36825393,17.17500292,-0.456302956,397,84,0.788413098,12.26451674,6,-44.94278961,0.993573309,1.033346155,0.877209269,33,3,1,3
227,973.0105548,583.3072482,21.20371513,53.1384549,-1.631550363,229,93,0.593886463,22.91214348,6,-65.6623864,0.462789198,0.504455513,0.410878618,14,0,1,0
228,393.0977247,884.343428,23.71222428,125.5903548,-2.579788648,464,62,0.86637931,99.87318813,0,-81.29899596,0.316590195,0.349805099,0.418945052,18,2,0,0
229,892.0465552,151.742913,5.812167991,298.7704912,0.213110187,127,75,0.409448819,80.79684395,1,-59.75474758,0.687793056,0.63801075,0.58276864,18,1,0,2
230,631.138626,597.8080134,7.852586071,321.3562303,2.941956567,269,248,0.078066914,35.63707909,4,-92.39271815,0.22280743,0.212073128,0.324858449,47,0,1,0
231,794.8113035,664.7392049,15.37772776,67.26038627,1.42825083,191,318,0.664921466,54.71292823,0,-52.76364263,0.830644072,0.883793715,0.869815633,43,4,2,1
232,502.6370931,419.3346804,9.918024299,223.0790946,-1.035926752,434,225,0.48156682,42.18569873,9,-66.19413457,0.680363578,0.757755867,0.572676587,34,1,0,2
233,576.9038846,701.0975874,25.8153446,330.2503146,1.963228801,92,282,2.065217391,4.602566975,6,-64.83683343,0.870065354,0.870299579,0.770613021,19,4,0,0
234,492.5176938,410.7315435,14.21280461,166.9434249,1.613904001,167,477,1.856287425,78.08902391,4,-86.99245342,0.329051363,0.426409511,0.37801538,46,0,0,2
235,195.2429878,504.637288,23.98735932,37.2756859,-1.31018524,108,315,1.916666667,71.98162521,4,-97.11020204,0.854425563,0.789368094,0.923176918,38,3,0,3
236,722.4521153,7.353044554,17.41859281,164.812914,-2.914155061,110,265,1.409090909,41.47142914,7,-57.21111508,0.500931143,0.445806964,0.547651192,40,3,0,1
237,280.7723624,691.7201141,23.19270425,135.2861648,-2.291024169,90,108,0.2,84.74381655,8,-53.88183403,0.059156277,0.051306538,0.123371863,28,2,0,3
238,24.31596643,661.3426789,9.980189596,207.9568786,2.263837142,323,442,0.368421053,53.93917039,9,-65.11956333,0.194169267,0.195917383,0.152644309,14,1,1,1
239,645.4722959,38.40087733,24.94249866,157.9171264,2.019378212,237,475,1.004219409,7.455635502,0,-46.39880998,0.217649165,0.202544588,0.068079759,19,4,1,4
240,177.1106794,368.2501074,8.237169467,6.244533667,-1.228745995,384,121,0.684895833,26.68122273,9,-60.5398643,0.767990976,0.754070374,0.776661094,31,4,0,3
241,940.4585844,979.0318408,16.38296424,357.839184,-1.288827442,236,125,0.470338983,46.71551077,3,-40.62627882,0.203125414,0.200575539,0.231480737,12,2,2,4
242,953.928577,420.7365626,6.420213395,195.6744856,1.757189923,475,257,0.458947368,11.24147463,1,-79.83169836,0.561917255,0.525950531,0.618213616,6,1,2,2
243,914.8643902,501.9454051,14.26579565,170.507072,2.626424819,277,315,0.137184116,57.53703809,8,-82.98241684,0.652542032,0.578730654,0.571935951,15,3,2,3
244,370.1587003,909.9301582,9.545256285,343.6622537,1.674823541,213,391,0.835680751,12.93624801,8,-81.71982666,0.773857372,0.865079106,0.674926904,9,0,1,0
245,15.45661653,717.2618759,8.001102919,56.10973233,0.633472062,473,264,0.441860465,20.85031036,0,-97.86370673,0.783880218,0.842877604,0.882971845,1,2,1,1
246,928.3185626,582.0701311,29.00955054,68.12553692,-1.543971898,335,131,0.608955224,89.50438247,2,-36.95631492,0.717603856,0.780584482,0.819992973,37,0,1,0
247,428.1841483,797.8046813,4.802223165,290.8853097,0.154487485,151,281,0.860927152,99.98142642,9,-30.05694043,0.213183795,0.186175576,0.359466967,17,0,1,0
248,966.654819,864.3662665,23.61977512,93.89918881,-1.598928848,316,169,0.465189873,55.47508106,7,-42.84342154,0.543469313,0.524246175,0.495397517,33,2,0,2
249,963.6199771,456.8880717,29.52494878,287.7217583,1.848068521,173,352,1.034682081,62.3452124,1,-71.11827346,0.290169582,0.377338234,0.157875002,20,4,0,2
250,853.0094555,475.1083649,0.597044512,97.75205385,-0.678233523,202,172,0.148514851,79.94568355,1,-75.22465107,0.775097558,0.869680238,0.767862699,20,1,2,0
251,294.4488921,386.0509357,20.97082242,11.94754688,2.002183302,478,269,0.437238494,69.91781012,1,-45.77222025,0.748092811,0.836616984,0.7420166,0,4,2,0
252,385.0977286,966.70614,7.587354167,186.1253006,-0.710344692,228,295,0.293859649,19.06418792,4,-64.30384237,0.229647567,0.258167603,0.090606626,14,3,0,0
253,851.1366715,697.1662543,1.21463473,70.80711629,1.944896431,476,371,0.220588235,41.75548093,8,-34.23795051,0.641342722,0.589885909,0.663861151,9,1,2,1
254,316.9220052,83.22306621,12.08668737,272.8246655,-1.000093109,115,90,0.217391304,53.97653537,6,-80.42942482,0.058427902,0.079422572,-0.013326386,34,2,1,2
255,169.4927467,862.9596233,28.05653431,230.831868,-0.359203772,148,52,0.648648649,36.61148722,6,-77.33274095,0.768548417,0.786365738,0.654286043,24,2,2,3
256,556.8012625,480.5599408,0.352952831,332.4969605,0.692930516,480,40,0.916666667,18.43451081,1,-30.08225625,0.780202064,0.861849096,0.811669442,31,2,1,2
257,936.1547742,68.75390642,17.63657076,281.8758086,-2.578274316,73,45,0.383561644,73.87522106,1,-31.52776652,0.347011911,0.309345631,0.281715684,30,0,2,0
258,696.0297967,549.7172552,15.04189436,65.07934374,2.689242371,382,78,0.795811518,20.6857941,4,-38.03657714,0.806256546,0.746392532,0.824728642,9,2,1,3
259,570.0611701,417.164279,26.20152493,288.0569652,0.441634717,298,395,0.325503356,26.78810694,6,-71.67599187,0.85829755,0.811458951,0.712860562,2,3,2,3
260,97.17649377,877.7494049,2.520051436,231.0253361,0.046920088,214,365,0.705607477,29.3654419,6,-41.36710855,0.190057804,0.138686813,0.149923572,21,3,1,3
261,615.0072267,203.9946036,20.4457809,240.822591,2.036363827,433,427,0.013856813,17.01614382,8,-80.16247577,0.350895103,0.380571987,0.460522037,37,2,0,2
262,990.0538501,826.4646095,20.40329095,299.6146389,2.194576379,489,419,0.143149284,85.10561068,2,-82.16717305,0.261080677,0.323567274,0.306115818,1,1,0,0
263,140.0840152,557.6886912,20.07240051,206.5766649,0.133562427,143,199,0.391608392,61.45101557,0,-61.74936393,0.37435833,0.347980978,0.48461138,22,3,1,0
264,518.3296524,54.61030321,28.27003485,167.7612652,2.563573955,392,430,0.096938776,83.64006487,8,-39.78159748,0.446904159,0.382186745,0.519046508,40,1,0,4
265,877.3730719,971.8453013,24.69262587,229.1907727,-2.611573404,173,148,0.144508671,49.87920204,0,-93.17687537,0.509968746,0.478587069,0.575883379,39,1,2,1
266,740.7686178,512.6152441,1.259181787,107.2646744,-2.320645246,351,71,0.797720798,52.43674097,7,-60.42858787,0.035103702,0.044415376,0.14611065,23,1,0,2
267,697.015741,290.8768542,14.13248552,65.73496719,0.58072938,205,39,0.809756098,61.99831838,4,-57.31831502,0.055166349,0.088063557,-0.088970717,31,2,1,4
268,702.484084,469.406842,11.93859169,221.9716217,-0.875604829,398,459,0.153266332,37.72103485,7,-59.41415675,0.655234633,0.665194367,0.631234126,32,0,0,4
269,359.4911512,857.8577835,9.304416633,84.18541287,-0.214649003,298,78,0.738255034,50.16182539,6,-84.70519082,0.442741389,0.394087447,0.580865607,48,2,2,4
270,293.5918443,304.9031244,13.54010175,28.76943936,-1.031524693,485,294,0.393814433,55.14459778,8,-95.51095987,0.089737601,0.173341357,-0.007113878,26,3,1,2
271,809.3611555,192.6763965,11.52582555,0.199506451,-0.571648131,320,236,0.2625,95.40070118,1,-37.35056859,0.386229915,0.373792435,0.432348121,12,3,0,1
272,810.1133947,129.0712469,12.970017,218.9949845,1.935878083,478,196,0.589958159,88.40790505,8,-59.78413164,0.475494895,0.467288889,0.562552854,36,3,0,3
273,867.0723186,297.8593984,29.37785597,130.3735621,0.560857199,107,31,0.710280374,13.7953389,9,-46.24668968,0.635590103,0.729067148,0.765671459,38,3,0,1
274,913.2405526,780.048087,2.658989242,270.8319494,2.984067296,244,97,0.602459016,5.086964212,4,-74.48940991,0.118330065,0.192003555,0.229869312,28,0,2,1
275,511.3423989,471.6263652,27.6669261,135.0635034,1.721275187,250,337,0.348,68.35306122,4,-97.0248411,0.994804315,1.056058149,1.047778685,40,1,0,0
276,501.5162947,227.4816037,14.4071014,174.9612414,-1.358002475,121,239,0.975206612,5.870667998,0,-81.83042836,0.474705536,0.411243739,0.538053643,24,2,2,4
277,798.295179,166.1849996,18.71226736,146.5505902,-1.413929294,296,168,0.432432432,6.97475543,5,-94.86440384,0.680790574,0.748408036,0.633701459,45,3,1,4
278,649.9639308,332.7294765,24.905489,234.2069248,-0.984610379,147,66,0.551020408,16.76707629,9,-94.52311247,0.908218172,0.8992799,0.825398847,18,1,2,3
279,701.9668773,939.9243729,10.81389087,128.2100983,2.059556884,378,247,0.346560847,35.819002,9,-84.98784586,0.031823364,-0.02629788,0.169410209,0,2,0,0
280,795.7926694,343.0267126,12.91265724,346.956354,-2.836274096,130,307,1.361538462,44.06461507,9,-55.6495306,0.601358978,0.699535371,0.744028772,34,0,1,3
281,890.0053418,988.124076,12.28555441,337.0129152,-1.618912327,474,209,0.55907173,52.41842544,9,-42.75603567,0.540355741,0.474766594,0.517736543,15,4,0,2
282,337.9951569,485.2304558,11.24193068,305.290045,2.429510522,114,34,0.701754386,99.2365311,2,-42.50500784,0.057406801,0.141794327,0.030654162,7,0,0,0
283,375.5829526,179.1639183,27.76587965,331.3080974,0.839378616,473,159,0.66384778,39.13804272,9,-34.35704297,0.693027745,0.593133452,0.678543093,6,4,2,4
284,93.98193984,891.1400918,24.86789674,161.6902878,-1.638917427,54,162,2,25.03255656,2,-54.05328821,0.22078238,0.208365992,0.209206547,20,3,0,3
285,578.280141,460.3553731,3.269999696,193.1149428,-1.685130191,333,128,0.615615616,57.94998845,2,-98.60973409,0.701881587,0.607860784,0.804531541,10,1,2,0
286,35.9422738,709.6713435,3.243700574,267.1533333,2.175708611,343,189,0.448979592,22.29994431,3,-73.58182954,0.362629175,0.445119603,0.341837521,25,1,1,0
287,465.5980181,983.7115832,12.83608545,250.612533,2.36254505,130,265,1.038461538,94.11379975,8,-92.19776872,0.770126201,0.695304008,0.884831603,14,2,1,1
288,542.6446347,50.17535032,2.959721302,320.6442944,-1.463213454,136,176,0.294117647,26.6661759,7,-45.57746769,0.941761443,0.976381138,1.000316862,44,4,1,0
289,286.5412521,96.69455979,18.57279286,257.8791698,-0.476937852,451,388,0.139689579,99.00347943,5,-91.6217627,0.860512618,0.886756693,1.000130021,5,4,0,0
290,590.8332606,720.4567415,4.310748218,359.238495,2.007574432,342,144,0.578947368,42.44815085,7,-92.58542818,0.482573571,0.538387252,0.534941681,36,2,2,4
